Sid,Detection,Level,Tags
69aeb277-f15f-4d2d-b32a-55e883609563,"{'selection': {'EventID': 4719, 'AuditPolicyChanges|contains': ['%%8448', '%%8450']}, 'filter_main_guid': {'SubcategoryGuid': ['{0CCE9210-69AE-11D9-BED3-505054503030}', '{0CCE9211-69AE-11D9-BED3-505054503030}', '{0CCE9212-69AE-11D9-BED3-505054503030}', '{0CCE9215-69AE-11D9-BED3-505054503030}', '{0CCE9217-69AE-11D9-BED3-505054503030}', '{0CCE921B-69AE-11D9-BED3-505054503030}', '{0CCE922B-69AE-11D9-BED3-505054503030}', '{0CCE922F-69AE-11D9-BED3-505054503030}', '{0CCE9230-69AE-11D9-BED3-505054503030}', '{0CCE9235-69AE-11D9-BED3-505054503030}', '{0CCE9236-69AE-11D9-BED3-505054503030}', '{0CCE9237-69AE-11D9-BED3-505054503030}', '{0CCE923F-69AE-11D9-BED3-505054503030}', '{0CCE9240-69AE-11D9-BED3-505054503030}', '{0CCE9242-69AE-11D9-BED3-505054503030}']}, 'condition': 'selection and not 1 of filter_main_*'}",low,['T1562']
ab4561b1-6c7e-48a7-ad08-087cfb9ce8f1,"{'selection_state_success_and_failure': {'EventID': 4719, 'SubcategoryGuid': ['{0CCE9210-69AE-11D9-BED3-505054503030}', '{0CCE9211-69AE-11D9-BED3-505054503030}', '{0CCE9212-69AE-11D9-BED3-505054503030}', '{0CCE9215-69AE-11D9-BED3-505054503030}', '{0CCE921B-69AE-11D9-BED3-505054503030}', '{0CCE922B-69AE-11D9-BED3-505054503030}', '{0CCE922F-69AE-11D9-BED3-505054503030}', '{0CCE9230-69AE-11D9-BED3-505054503030}', '{0CCE9235-69AE-11D9-BED3-505054503030}', '{0CCE9236-69AE-11D9-BED3-505054503030}', '{0CCE9237-69AE-11D9-BED3-505054503030}', '{0CCE923F-69AE-11D9-BED3-505054503030}', '{0CCE9240-69AE-11D9-BED3-505054503030}', '{0CCE9242-69AE-11D9-BED3-505054503030}'], 'AuditPolicyChanges|contains': ['%%8448', '%%8450']}, 'selection_state_success_only': {'EventID': 4719, 'SubcategoryGuid': '{0CCE9217-69AE-11D9-BED3-505054503030}', 'AuditPolicyChanges|contains': '%%8448'}, 'condition': '1 of selection_*'}",high,['T1562']
a4c90ea1-2634-4ca0-adbb-35eae169b6fc,"{'selection_etw_enabled': {'EventID': 4657, 'ObjectName|endswith': '\\SOFTWARE\\Microsoft\\.NETFramework', 'ObjectValueName': 'ETWEnabled', 'NewValue': 0}, 'selection_complus': {'EventID': 4657, 'ObjectName|contains': '\\Environment', 'ObjectValueName': ['COMPlus_ETWEnabled', 'COMPlus_ETWFlags'], 'NewValue': 0}, 'condition': '1 of selection_*'}",high,"['T1112', 'T1562']"
4ac1f50b-3bd0-4968-902d-868b4647937e,"{'selection': {'EventID': 4662, 'ObjectType': 'SecretObject', 'AccessMask': '0x2', 'ObjectName|contains': 'BCKUPKEY'}, 'condition': 'selection'}",high,['T1003']
39a94fd1-8c9a-4ff6-bf22-c058762f8014,"{'selection': {'EventID': 4692}, 'condition': 'selection'}",medium,['T1003']
f69a87ea-955e-4fb4-adb2-bb9fd6685632,"{'selection_eid': {'EventID': 6416}, 'selection_field': [{'ClassName': 'DiskDrive'}, {'DeviceDescription': 'USB Mass Storage Device'}], 'condition': 'all of selection_*'}",low,"['T1091', 'T1200']"
a8f29a7b-b137-4446-80a0-b804272f3da2,"{'selection': {'EventID': 5145, 'ShareName': '\\\\\\\\\\*\\\\SYSVOL', 'RelativeTargetName|endswith': 'ScheduledTasks.xml', 'AccessList|contains': ['WriteData', '%%4417']}, 'condition': 'selection'}",high,['T1053']
7b449a5e-1db5-4dd0-a2dc-4e3a67282538,"{'selection': {'EventID': 4720, 'TargetUserName|endswith': '$'}, 'filter_main_homegroup': {'TargetUserName': 'HomeGroupUser$'}, 'condition': 'selection and not 1 of filter_main_*'}",high,['T1136']
98054878-5eab-434c-85d4-72d4e5a3361b,"{'selection': {'EventID': [5441, 5447], 'FilterName|contains': 'Custom Outbound Filter'}, 'condition': 'selection'}",high,['T1562']
7b14c76a-c602-4ae6-9717-eff868153fc0,"{'selection_5447': {'EventID': 5447, 'FilterName|contains': 'RonPolicy'}, 'selection_5449': {'EventID': 5449, 'ProviderContextName|contains': 'RonPolicy'}, 'condition': '1 of selection_*'}",high,['T1134']
0ee4d8a5-4e67-4faf-acfa-62a78457d1f2,"{'selection': {'EventID': 4697, 'ServiceName': 'HybridConnectionManager', 'ServiceFileName|contains': 'HybridConnectionManager'}, 'condition': 'selection'}",high,['T1554']
32d56ea1-417f-44ff-822b-882873f5f43b,"{'selection1': {'EventID': 5145, 'ShareName': '\\\\\\\\\\*\\\\IPC$', 'RelativeTargetName|contains': ['RemCom_stdin', 'RemCom_stdout', 'RemCom_stderr']}, 'condition': 'selection1'}",high,['T1021']
252902e3-5830-4cf6-bf21-c22083dfd5cf,"{'selection': {'EventID': 5145, 'ShareName': '\\\\\\\\\\*\\\\ADMIN$', 'RelativeTargetName|contains|all': ['SYSTEM32\\', '.tmp']}, 'condition': 'selection'}",high,['T1003']
4edf51e1-cb83-4e1a-bc39-800e396068e3,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['cmd', '&&', 'clipboard]::']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
fd0f5778-d3cb-4c9a-9695-66759d04702a,"{'selection_eid': {'EventID': 4697}, 'selection_servicefilename': [{'ServiceFileName|re': '\\$PSHome\\[\\s*\\d{1,3}\\s*\\]\\s*\\+\\s*\\$PSHome\\['}, {'ServiceFileName|re': '\\$ShellId\\[\\s*\\d{1,3}\\s*\\]\\s*\\+\\s*\\$ShellId\\['}, {'ServiceFileName|re': '\\$env:Public\\[\\s*\\d{1,3}\\s*\\]\\s*\\+\\s*\\$env:Public\\['}, {'ServiceFileName|re': '\\$env:ComSpec\\[(\\s*\\d{1,3}\\s*,){2}'}, {'ServiceFileName|re': '\\\\*mdr\\*\\W\\s*\\)\\.Name'}, {'ServiceFileName|re': '\\$VerbosePreference\\.ToString\\('}, {'ServiceFileName|re': '\\String\\]\\s*\\$VerbosePreference'}], 'condition': 'all of selection_*'}",high,['T1027']
0c718a5e-4284-4fb9-b4d9-b9a50b3a1974,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['cmd', 'powershell']}, 'selection2': {'ServiceFileName|contains': ['${input}', 'noexit']}, 'selection3': {'ServiceFileName|contains': [' /c ', ' /r ']}, 'condition': 'all of selection*'}",high,"['T1027', 'T1059']"
dcf2db1f-f091-425b-a821-c05875b8925a,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['cmd', '""set', '-f'], 'ServiceFileName|contains': ['/c', '/r']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
7a922f1b-2635-4d6c-91ef-af228b198ad3,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['new-object', 'text.encoding]::ascii', 'readtoend'], 'ServiceFileName|contains': ['system.io.compression.deflatestream', 'system.io.streamreader']}, 'condition': 'selection'}",medium,"['T1027', 'T1059']"
f241cf1b-3a6b-4e1a-b4f9-133c00dd95ca,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['rundll32.exe', 'shell32.dll', 'shellexec_rundll', 'powershell']}, 'condition': 'selection'}",medium,"['T1027', 'T1059']"
80b708f3-d034-40e4-a6c8-d23b7a7db3d1,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['set', '&&'], 'ServiceFileName|contains': ['environment', 'invoke', '${input)']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
1a0a2ff1-611b-4dac-8216-8a7b47c618a6,"{'selection': {'EventID': 4697, 'ServiceFileName|contains': '(Clipboard|i'}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
9b8d9203-4e0f-4cd9-bb06-4cc4ea6d0e9a,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['mshta', 'vbscript:createobject', '.run', 'window.close']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
cd0f7229-d16f-42de-8fe3-fba365fbcb3a,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['&&', 'rundll32', 'shell32.dll', 'shellexec_rundll'], 'ServiceFileName|contains': ['value', 'invoke', 'comspec', 'iex']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
4c54ba8f-73d2-4d40-8890-d9cf1dca3d30,"{'selection': {'EventID': 4697, 'ServiceFileName|contains|all': ['&&set', 'cmd', '/c', '-f'], 'ServiceFileName|contains': ['{0}', '{1}', '{2}', '{3}', '{4}', '{5}']}, 'condition': 'selection'}",high,"['T1027', 'T1059']"
0248a7bc-8a9a-4cd8-a57e-3ae8e073a073,"{'selection': {'EventID': 4663, 'ObjectServer': 'Security', 'ObjectType': 'File', 'ObjectName|startswith': '\\Device\\CdRom'}, 'filter_main_generic': {'ObjectName': ['\\Device\\CdRom0\\autorun.ico', '\\Device\\CdRom0\\setup.exe', '\\Device\\CdRom0\\setup64.exe']}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1566']
52d8b0c6-53d6-439a-9e41-52ad442ad9ad,"{'selection1': {'EventID': 5145, 'ShareName': '\\\\\\\\\\*\\\\IPC$'}, 'false_positives': {'RelativeTargetName': ['atsvc', 'samr', 'lsarpc', 'lsass', 'winreg', 'netlogon', 'srvsvc', 'protected_storage', 'wkssvc', 'browser', 'netdfs', 'svcctl', 'spoolss', 'ntsvcs', 'LSM_API_service', 'HydraLsPipe', 'TermSrv_API_service', 'MsFteWds', 'sql\\query', 'eventlog']}, 'condition': 'selection1 and not false_positives'}",high,['T1021']
962fe167-e48d-4fd6-9974-11e5b9a5d6d1,"{'selection': {'EventID': [4663, 4656], 'AccessMask': ['0x100000', '0x1010', '0x1400', '0x1410', '0x1418', '0x1438', '0x143a', '0x1f0fff', '0x1f1fff', '0x1f2fff', '0x1f3fff', '0x40', '143a', '1f0fff', '1f1fff', '1f2fff', '1f3fff'], 'ObjectType': 'Process', 'ObjectName|endswith': '\\lsass.exe'}, 'filter_main_service_account': {'SubjectUserName|endswith': '$'}, 'filter_main_generic': {'ProcessName|contains': [':\\Program Files\\', ':\\Program Files (x86)\\']}, 'filter_main_wmiprvse': {'ProcessName': 'C:\\Windows\\System32\\wbem\\WmiPrvSE.exe', 'AccessMask': '0x1410'}, 'filter_optional_steam': {'ProcessName|contains': '\\SteamLibrary\\steamapps\\'}, 'condition': 'selection and not 1 of filter_main_* and not 1 of filter_optional_*'}",medium,['T1003']
f0d1feba-4344-4ca9-8121-a6c97bd6df52,"{'selection': {'EventID': 4697, 'ServiceFileName|contains': ['cachedump', 'dumpsvc', 'fgexec', 'gsecdump', 'mimidrv', 'pwdump', 'servpw']}, 'condition': 'selection'}",high,"['T1003', 'T1569']"
1de68c67-af5c-4097-9c85-fe5578e09e67,"{'selection': {'EventID': [4656, 4658, 4660, 4663], 'ObjectName|endswith': '\\wceaux.dll'}, 'condition': 'selection'}",critical,['T1003']
72124974-a68b-4366-b990-d30e0b2a190d,"{'selection1': {'EventID': [4625, 4624], 'LogonType': 3, 'AuthenticationPackageName': 'NTLM', 'WorkstationName|re': '^[A-Za-z0-9]{16}$'}, 'selection2': {'EventID': 4776, 'Workstation|re': '^[A-Za-z0-9]{16}$'}, 'condition': '1 of selection*'}",high,['T1021']
6fb63b40-e02a-403e-9ffd-3bcc1d749442,"{'selection': {'EventID': 4697, 'ServiceFileName|re': '^%systemroot%\\\\[a-zA-Z]{8}\\.exe$', 'ServiceName|re': '(^[a-zA-Z]{4}$)|(^[a-zA-Z]{8}$)|(^[a-zA-Z]{16}$)', 'ServiceStartType': 3, 'ServiceType': '0x10'}, 'filter': {'ServiceName': 'PSEXESVC'}, 'condition': 'selection and not filter'}",high,"['T1021', 'T1569', 'T1570']"
ecbc5e16-58e0-4521-9c60-eb9a7ea4ad34,"{'selection_eid': {'EventID': 4697}, 'selection_cli_cmd': {'ServiceFileName|contains|all': ['/c', 'echo', '\\pipe\\'], 'ServiceFileName|contains': ['cmd', '%COMSPEC%']}, 'selection_cli_rundll': {'ServiceFileName|contains|all': ['rundll32', '.dll,a', '/p:']}, 'selection_cli_share': {'ServiceFileName|startswith': '\\\\\\\\127.0.0.1\\\\ADMIN$\\'}, 'condition': 'selection_eid and 1 of selection_cli_*'}",high,['T1134']
d3abac66-f11c-4ed0-8acb-50cc29c97eed,"{'selection': {'EventID': 4657, 'ObjectName|contains|all': ['\\REGISTRY\\MACHINE\\SYSTEM', 'ControlSet', '\\Control\\Lsa'], 'ObjectValueName': ['LmCompatibilityLevel', 'NtlmMinClientSec', 'RestrictSendingNTLMTraffic']}, 'condition': 'selection'}",high,"['T1112', 'T1562']"
35bc7e28-ee6b-492f-ab04-da58fcf6402e,"{'selection': {'EventID': 5145, 'ObjectType': 'File', 'RelativeTargetName|endswith': '\\desktop.ini', 'AccessList|contains': ['WriteData', 'DELETE', 'WriteDAC', 'AppendData', 'AddSubdirectory']}, 'condition': 'selection'}",medium,['T1547']
cfeed607-6aa4-4bbd-9627-b637deb723c8,"{'selection_create': {'EventID': 4720, 'SamAccountName|contains': '$'}, 'selection_rename': {'EventID': 4781, 'NewTargetUserName|contains': '$'}, 'filter_main_homegroup': {'EventID': 4720, 'TargetUserName': 'HomeGroupUser$'}, 'condition': '1 of selection_* and not 1 of filter_main_*'}",medium,['T1036']
8e5c03fa-b7f0-11ea-b242-07e0576828d9,"{'selection': {'EventID': 4825}, 'condition': 'selection'}",medium,['T1021']
12ba6a38-adb3-4d6b-91ba-a7fb248e3199,"{'selection': {'EventID': 4661, 'AccessList|contains': '%%5392', 'ObjectServer': 'Security Account Manager'}, 'condition': 'selection'}",medium,['T1201']
7b687634-ab20-11ea-bb37-0242ac130002,"{'selection': {'EventID': 4697, 'ServiceFileName|contains': ['pcap', 'npcap', 'npf', 'nm3', 'ndiscap', 'nmnt', 'windivert', 'USBPcap', 'pktmon']}, 'condition': 'selection'}",medium,['T1040']
1ce8c8a3-2723-48ed-8246-906ac91061a6,"{'selection': {'EventID': 5145, 'ShareName|startswith': '\\\\\\\\', 'ShareName|endswith': '\\IPC$', 'RelativeTargetName': 'lsarpc', 'SubjectUserName': 'ANONYMOUS LOGON'}, 'condition': 'selection'}",high,['T1187']
6a53d871-682d-40b6-83e0-b7c1a6c4e3a5,"{'selection': {'EventID': 4768, 'TargetUserName|endswith': '$', 'CertThumbprint|contains': '*'}, 'filter_local': {'IpAddress': '::1'}, 'filter_thumbprint': {'CertThumbprint': ''}, 'condition': 'selection and not 1 of filter_*'}",high,['T1187']
32e19d25-4aed-4860-a55a-be99cb0bf7ed,"{'selection1': {'EventID': 4742, 'ServicePrincipalNames|contains': 'GC/'}, 'selection2': {'EventID': 5136, 'AttributeLDAPDisplayName': 'servicePrincipalName', 'AttributeValue|startswith': 'GC/'}, 'condition': '1 of selection*'}",medium,['T1207']
2a926e6a-4b81-4011-8a96-e36cc8c04302,"{'selection': {'EventID': 4697, 'ServiceFileName|contains': ['powershell', 'pwsh']}, 'condition': 'selection'}",high,['T1569']
45545954-4016-43c6-855e-eae8f1c369dc,"{'selection': {'EventID': 5145, 'ShareName|contains': 'IPC', 'RelativeTargetName': 'protected_storage'}, 'condition': 'selection'}",high,['T1021']
5bed80b6-b3e8-428e-a3ae-d3c757589e41,"{'selection': {'EventID': 5156}, 'sourceRDP': {'SourcePort': 3389, 'DestAddress': ['127.*', '::1']}, 'destinationRDP': {'DestPort': 3389, 'SourceAddress': ['127.*', '::1']}, 'filter_app_container': {'FilterOrigin': 'AppContainer Loopback'}, 'filter_thor': {'Application|endswith': ['\\thor.exe', '\\thor64.exe']}, 'condition': 'selection and ( sourceRDP or destinationRDP ) and not 1 of filter*'}",high,"['T1021', 'T1090']"
12e6d621-194f-4f59-90cc-1959e21e69f7,"{'selection': {'EventID': 4611, 'LogonProcessName': 'User32LogonProcesss'}, 'condition': 'selection'}",high,['T1558']
11d00fff-5dc3-428c-8184-801f292faec0,"{'selection': {'EventID': 4663, 'ObjectName|contains|all': ['\\SYSTEM\\', 'ControlSet\\Services\\'], 'AccessList|contains': '%%1538'}, 'condition': 'selection'}",low,['T1574']
13acf386-b8c6-4fe0-9a6e-c4756b974698,"{'selection': {'EventID': 5156, 'DestPort': [5985, 5986], 'LayerRTID': 44}, 'condition': 'selection'}",high,['T1059']
5a44727c-3b85-4713-8c44-4401d5499629,"{'selection': {'EventID': 4649}, 'condition': 'selection'}",high,['T1558']
f8748f2c-89dc-4d95-afb0-5a2dfdbad332,"{'selection': {'EventID': 4656, 'ObjectType': 'Key', 'ObjectName|endswith': '\\SAM'}, 'condition': 'selection'}",high,"['T1012', 'T1552']"
4f86b304-3e02-40e3-aa5d-e88a167c9617,"{'selection': {'EventID': 4699}, 'filter_main_generic': {'TaskName': '\\Microsoft\\Windows\\RemovalTools\\MRT_ERROR_HB'}, 'filter_main_firefox': {'TaskName|contains': '\\Mozilla\\Firefox Default Browser Agent '}, 'condition': 'selection and not 1 of filter_*'}",low,['T1053']
13addce7-47b2-4ca0-a98f-1de964d1d669,"{'selection': {'EventID': 4656, 'ObjectType': 'SC_MANAGER OBJECT', 'ObjectName': 'ServicesActive', 'AccessMask': '0xf003f'}, 'filter': {'SubjectLogonId': '0x3e4'}, 'condition': 'selection and not filter'}",medium,['T1010']
dae8171c-5ec6-4396-b210-8466585b53e9,"{'selection': {'EventID': 4674, 'ObjectType': 'SC_MANAGER OBJECT', 'ObjectName': 'servicesactive', 'PrivilegeList': 'SeTakeOwnershipPrivilege'}, 'filter': {'SubjectLogonId': '0x3e4', 'ProcessName|endswith': ':\\Windows\\System32\\services.exe'}, 'condition': 'selection and not filter'}",medium,['T1548']
c4e92a97-a9ff-4392-9d2d-7a4c642768ca,"{'selection_eid': {'EventID': 4697}, 'selection_pid': [{'ClientProcessId': 0}, {'ParentProcessId': 0}], 'condition': 'all of selection_*'}",high,['T1543']
c8b00925-926c-47e3-beea-298fd563728e,"{'selection': {'EventID': 4697, 'ServiceName|contains': ['AmmyyAdmin', 'Atera', 'BASupportExpressSrvcUpdater', 'BASupportExpressStandaloneService', 'chromoting', 'GoToAssist', 'GoToMyPC', 'jumpcloud', 'LMIGuardianSvc', 'LogMeIn', 'monblanking', 'Parsec', 'RManService', 'RPCPerformanceService', 'RPCService', 'SplashtopRemoteService', 'SSUService', 'TeamViewer', 'TightVNC', 'vncserver', 'Zoho']}, 'condition': 'selection'}",medium,"['T1543', 'T1569']"
b210394c-ba12-4f89-9117-44a2464b9511,"{'selection': {'EventID': 5145, 'ShareName|endswith': 'C$', 'AccessMask': '0x2'}, 'filter': {'SubjectUserName|endswith': '$'}, 'condition': 'selection and not filter'}",high,['T1021']
0255a820-e564-4e40-af2b-6ac61160335c,"{'selection': {'EventID': 4706}, 'condition': 'selection'}",medium,['T1098']
2632954e-db1c-49cb-9936-67d1ef1d17d2,"{'selection1': {'EventID': [4765, 4766]}, 'selection2': {'EventID': 4738}, 'selection3': {'SidHistory': ['-', '%%1793']}, 'filter_null': {'SidHistory': None}, 'condition': 'selection1 or (selection2 and not selection3 and not filter_null)'}",medium,['T1134']
39698b3f-da92-4bc6-bfb5-645a98386e45,"{'selection1': {'SamAccountName|startswith': 'SAMTHEADMIN-', 'SamAccountName|endswith': '$'}, 'selection2': {'TargetUserName|startswith': 'SAMTHEADMIN-', 'TargetUserName|endswith': '$'}, 'condition': '1 of selection*'}",critical,['T1078']
53ad8e36-f573-46bf-97e4-15ba5bf4bb51,"{'selection': {'EventID': 4794}, 'condition': 'selection'}",high,['T1098']
9eb99343-d336-4020-a3cd-67f3819e68ee,"{'selection': {'EventID': [4625, 4776], 'Status': ['0xC0000072', '0xC000006F', '0xC0000070', '0xC0000413', '0xC000018C', '0xC000015B']}, 'filter': {'SubjectUserSid': 'S-1-0-0'}, 'condition': 'selection and not filter'}",medium,['T1078']
f7644214-0eb0-4ace-9455-331ec4c09253,"{'selection': {'EventID': [675, 4768, 4769, 4771], 'Status': ['0x9', '0xA', '0xB', '0xF', '0x10', '0x11', '0x13', '0x14', '0x1A', '0x1F', '0x21', '0x22', '0x23', '0x24', '0x26', '0x27', '0x28', '0x29', '0x2C', '0x2D', '0x2E', '0x2F', '0x31', '0x32', '0x3E', '0x3F', '0x40', '0x41', '0x43', '0x44']}, 'condition': 'selection'}",high,['T1212']
d00a9a72-2c09-4459-ad03-5e0a23351e36,"{'selection': {'EventID': 5136, 'AttributeValue|contains': '*', 'AttributeLDAPDisplayName': ['primaryInternationalISDNNumber', 'otherFacsimileTelephoneNumber', 'primaryTelexNumber']}, 'condition': 'selection'}",high,['T1001']
1bbf25b9-8038-4154-a50b-118f2a32be27,"{'selection': {'EventID': 4720, 'SamAccountName|contains|all': ['ANONYMOUS', 'LOGON']}, 'condition': 'selection'}",high,['T1136']
941e5c45-cda7-4864-8cea-bbb7458d194a,"{'selection': {'EventID': 4648, 'ProcessName|endswith': ['\\cmd.exe', '\\powershell.exe', '\\pwsh.exe', '\\winrs.exe', '\\wmic.exe', '\\net.exe', '\\net1.exe', '\\reg.exe']}, 'filter1': {'TargetServerName': 'localhost'}, 'filter2': {'SubjectUserName|endswith': '$', 'TargetUserName|endswith': '$'}, 'condition': 'selection and not 1 of filter*'}",medium,['T1078']
aa1697b7-d611-4f9a-9cb2-5125b4ccfd5c,"{'selection': {'EventID': 4656, 'ProcessName|endswith': '\\lsass.exe', 'AccessMask': '0x705', 'ObjectType': 'SAM_DOMAIN'}, 'condition': 'selection'}",high,['T1003']
4a1b6da0-d94f-4fc3-98fc-2d9cb9e5ee76,"{'selection_1': {'EventID': 4656, 'ObjectName|endswith': '\\lsass.exe', 'AccessMask|contains': ['0x40', '0x1400', '0x100000', '0x1410', '0x1010', '0x1438', '0x143a', '0x1418', '0x1f0fff', '0x1f1fff', '0x1f2fff', '0x1f3fff']}, 'selection_2': {'EventID': 4663, 'ObjectName|endswith': '\\lsass.exe', 'AccessList|contains': ['4484', '4416']}, 'filter_main_specific': {'ProcessName|endswith': ['\\csrss.exe', '\\GamingServices.exe', '\\lsm.exe', '\\MicrosoftEdgeUpdate.exe', '\\minionhost.exe', '\\MRT.exe', '\\MsMpEng.exe', '\\perfmon.exe', '\\procexp.exe', '\\procexp64.exe', '\\svchost.exe', '\\taskmgr.exe', '\\thor.exe', '\\thor64.exe', '\\vmtoolsd.exe', '\\VsTskMgr.exe', '\\wininit.exe', '\\wmiprvse.exe', 'RtkAudUService64'], 'ProcessName|contains': [':\\Program Files (x86)\\', ':\\Program Files\\', ':\\ProgramData\\Microsoft\\Windows Defender\\Platform\\', ':\\Windows\\SysNative\\', ':\\Windows\\System32\\', ':\\Windows\\SysWow64\\', ':\\Windows\\Temp\\asgard2-agent\\']}, 'filter_main_generic': {'ProcessName|contains': ':\\Program Files'}, 'filter_main_exact': {'ProcessName|endswith': [':\\Windows\\System32\\taskhostw.exe', ':\\Windows\\System32\\msiexec.exe', ':\\Windows\\CCM\\CcmExec.exe']}, 'filter_main_sysmon': {'ProcessName|endswith': ':\\Windows\\Sysmon64.exe', 'AccessList|contains': '%%4484'}, 'filter_main_aurora': {'ProcessName|contains': ':\\Windows\\Temp\\asgard2-agent-sc\\aurora\\', 'ProcessName|endswith': '\\aurora-agent-64.exe', 'AccessList|contains': '%%4484'}, 'filter_main_scenarioengine': {'ProcessName|endswith': '\\x64\\SCENARIOENGINE.EXE', 'AccessList|contains': '%%4484'}, 'filter_main_avira1': {'ProcessName|contains|all': [':\\Users\\', '\\AppData\\Local\\Temp\\is-'], 'ProcessName|endswith': '\\avira_system_speedup.tmp', 'AccessList|contains': '%%4484'}, 'filter_main_avira2': {'ProcessName|contains': ':\\Windows\\Temp\\', 'ProcessName|endswith': '\\avira_speedup_setup_update.tmp', 'AccessList|contains': '%%4484'}, 'filter_main_snmp': {'ProcessName|endswith': ':\\Windows\\System32\\snmp.exe', 'AccessList|contains': '%%4484'}, 'filter_main_googleupdate': {'ProcessName|contains': ':\\Windows\\SystemTemp\\', 'ProcessName|endswith': '\\GoogleUpdate.exe', 'AccessList|contains': '%%4484'}, 'filter_optional_procmon': {'ProcessName|endswith': ['\\procmon64.exe', '\\procmon.exe'], 'AccessList|contains': '%%4484'}, 'condition': '1 of selection_* and not 1 of filter_main_* and not 1 of filter_optional_*'}",medium,['T1003']
